Unnamed: 0.1,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,ram_gb,storage_gb,cpu_score,gpu_class,touchscreen,weight_kg
804,HP,Envy x360 15-fh0016AU Laptop,16414080,66,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
805,Lenovo,IdeaPad Slim 3 2023 82X70033IN Laptop,8448000,69,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,LPDDR5,512GB,SSD,Integrated Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
806,HP,14-em0027AU Laptop,9982080,60,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
807,Dell,Vostro 15 3510 Laptop,7294080,60,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,1TB,Hard-Disk,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,1.0,60,2,0,2.0
808,HP,14-em0025AU Laptop,6718080,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
809,Lenovo,ThinkPad E14 21JRS00U00 Laptop,11097408,64,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
810,Lenovo,Thinkpad E15 21E6S05B00 Laptop,12670080,67,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
811,Lenovo,Thinkbook 15 21DJ00EXIH Laptop,10366080,66,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
812,Lenovo,IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop,9598080,67,5th Gen AMD Ryzen 5  5600H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
813,MSI,Stealth 15 A13VF-074IN Gaming Laptop,33022080,79,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,2560.0,1440.0,Windows 11 OS,2,16.0,1.0,85,4,0,2.0
814,HP,14-gr0000TU Laptop,8638080,69,13th Gen Intel Core i3 1315U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
815,HP,Envy 15-fe0032TU Laptop,22270080,70,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris X Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
816,HP,14-hr0000AU Laptop,9790080,60,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
817,HP,Envy 15-fe0030TU Laptop,21118080,69,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris X Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
818,Acer,One 14 Z2-493 Laptop,5758080,69,3rd Gen AMD Ryzen 5 3500U,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,AMD Radeon Graphics,14.0,1366.0,768.0,Windows 11 OS,1,8.0,256.0,75,3,0,2.0
819,Asus,ROG Zephyrus G14 2023 GA402XU-N2045WS Gaming Laptop,31487808,83,7th Gen AMD Ryzen 9 7940HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,14.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,95,4,0,2.0
820,Asus,TUF Gaming F15 FX506HF-HN026W Gaming Laptop,11326080,71,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB,DDR4,1TB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,1.0,75,4,0,2.0
821,Dell,Inspiron 5430 2023 Laptop,16126080,69,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
822,Dell,Inspiron 3525 Laptop,8426880,63,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
823,Ninkear,A16 Gaming Laptop,15359808,76,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",32GB,DDR5,2TB,SSD,AMD Radeon 680M,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,2.0,85,3,0,2.0
824,Lenovo,IdeaPad 3 15ITL05 81X800N2IN Laptop,6814080,69,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
825,HP,Zbook Power G4-A ZHAN 99 Laptop,26474880,77,6th Gen AMD Ryzen 7 6800H,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,4GB NVIDIA Quadro T600,15.6,1920.0,1080.0,Windows 11 OS,1,32.0,1.0,85,1,0,2.0
826,Dell,Inspiron 7420 2in1 Laptop,18238080,67,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
827,Lenovo,IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop,13054080,70,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
828,HP,14-em0026AU Laptop,9022080,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
829,Asus,Vivobook 16X 2023 K3605ZU-MB741WS Laptop,18238080,77,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
830,MSI,GF75 Thin 10SCXR-007IN Laptop,16032000,67,10th Gen Intel Core i7 10750H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,17.3,1920.0,1080.0,Windows 10  OS,1,8.0,512.0,85,4,0,2.0
831,MSI,Cyborg 15 A12VE-051IN Gaming Laptop,17662080,73,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,75,4,0,2.0
832,MSI,Cyborg 15 A12VF-049IN Gaming Laptop,21502080,78,12th Gen Intel Core i7 12650H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,512GB,SSD,8GB NVIDIA GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,85,4,0,2.0
833,HP,250 G9 701H5PA Laptop,13054080,66,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
834,Lenovo,Thinkpad E14 21E3S06300 Laptop,13055808,62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe,14.0,1920.0,1080.0,DOS OS,1,8.0,512.0,75,2,0,2.0
835,Lenovo,‎ThinkPad E14 Gen 4 21E3S06Q00 Laptop,8870400,69,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14.0,1920.0,1080.0,DOS OS,1,8.0,512.0,60,2,0,2.0
836,Dell,Vostro 5620 Laptop,10175616,69,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,16.0,1920.0,1080.0,Windows 11  OS,1,8.0,512.0,60,2,0,2.0
837,Dell,Vostro 3525 D560926WIN9B Laptop,8735808,69,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
838,Lenovo,‎ThinkPad E14 Gen 4 21E3S06D00 Laptop,9599808,62,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,Intel UHD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
839,Acer,Aspire 3 A315-510P Laptop,5756160,69,Intel Core i3 N305,"Octa Core, 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,60,2,0,2.0
840,Dell,Inspiron 16 5635 Laptop,10999680,60,7th Gen Amd Ryzen 5 7530U,"Hexa Core, 12 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
841,HP,Pavilion 14-dv1043TU Laptop,11326080,62,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
842,Razer,Blade 14 2023 Gaming Laptop,38398080,85,7th Gen Amd Ryzen 9 7940HS,"Octa Core, 16 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,14.0,2560.0,1600.0,Windows 11 OS,1,32.0,1.0,95,4,0,2.0
843,MSI,Bravo 15 C7UDXK-092IN Gaming Laptop,15358080,70,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,85,4,0,2.0
844,MSI,Bravo 15 C7UDXK-093IN Gaming Laptop,15166080,69,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,75,4,0,2.0
845,Acer,Aspire 5 A514-56M 2023 Gaming Laptop,9982080,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
846,MSI,Bravo 17 C7VFK-034IN Gaming Laptop,20158080,78,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB Nvidia GeForce RTX 4060,17.3,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
847,MSI,Bravo 15 C7VFK-087IN Gaming Laptop,20158080,78,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB Nvidia GeForce RTX 4060,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
848,Acer,One 14 2023 Z8-415 ‎Laptop,7678080,69,11th Gen Intel Core i5  1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
849,MSI,Thin GF63 11UCX-1441IN Gaming Laptop,11518080,71,11th Gen Intel Core i7 11800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,2,16.0,512.0,85,4,0,2.0
850,MSI,Thin GF63 11UCX-1471IN Gaming Laptop,9214080,66,11th Gen Intel Core i5 11260H,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,75,4,0,2.0
851,Asus,Vivobook 15 X1504ZA-NJ521WS Laptop,9194880,69,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Integrated Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
852,MSI,Bravo 15 C7VEK-089IN Gaming Laptop,16414080,75,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",16GB,DDR5,512GB,SSD,6GB Nvidia GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
853,MSI,Bravo 15 C7VEK-088IN Gaming Laptop,18238080,77,7th Gen AMD Ryzen 7  7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB Nvidia GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
854,MSI,Bravo 17 C7VEK-035IN Gaming Laptop,18334080,77,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,6GB Nvidia GeForce RTX 4050,17.3,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
855,HP,255 G9 7M654PA Laptop,10559808,63,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1366.0,768.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
856,Lenovo,ThinkPad T14 2022 Laptop,30528000,72,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
857,Dell,Inspiron 5620 ICC-C783531WIN8 Laptop,15477120,70,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX570,16.0,1920.0,1080.0,Windows 11  OS,1,16.0,512.0,75,3,0,2.0
858,MSI,Prestige 13 Evo A12M-085IN Laptop,14974080,66,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Integrated Iris Xe,13.3,1920.0,1200.0,Windows 11 OS,2,8.0,512.0,75,2,0,2.0
859,Dell,XPS 17 9730 Laptop,58270080,69,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.0,3840.0,2400.0,Windows 11 OS,1,32.0,1.0,85,4,0,2.0
860,Dell,XPS 13 Plus 9320 2023 Laptop,38782080,82,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",32GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,13.4,3840.0,2400.0,Windows 11 OS,1,32.0,1.0,85,2,0,2.0
861,Dell,XPS 9530 2023 Laptop,53431680,88,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",32GB,DDR5,1TB,SSD,6GB NVIDIA RTX 4050,15.6,3456.0,2160.0,Windows 11 OS,1,32.0,1.0,85,4,0,2.0
862,Lenovo,Legion Pro 7i 2023 Gaming Laptop,54950400,82,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA Geforce RTX 4080,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,1.0,95,4,0,2.0
863,Lenovo,Legion Slim 7i 2023 Gaming Laptop,30248448,71,13th Gen Intel Core i5 13500H ,"12 Cores (4P + 8E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16.0,3200.0,2000.0,Windows 11 OS,1,16.0,1.0,75,4,0,2.0
864,Lenovo,Legion Pro 5 82WM00B5IN 2023 Gaming Laptop,27070080,77,7th Gen AMD Ryzen 7 7745HX,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA Geforce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
865,Lenovo,Thinkpad E14 G4 21E3S02M00 Laptop,25536000,75,12th Gen Intel Core i7 1255U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
866,Lenovo,Thinkpad E14 G4 21E3006UIG Laptop,13920000,63,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,DOS OS,1,8.0,512.0,75,2,0,2.0
867,LG,Gram 14 2023 14Z90R Laptop,24384000,70,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1200.0,1920.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
868,LG,Gram 17 2023 17Z90R-G.CH77A2 Laptop,28222080,76,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,4GB Nvidia RTX 3050,17.0,1600.0,2560.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
869,LG,Gram 16 2023 16Z90R Laptop,27454080,76,13th Gen Intel Core i7 1360P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,4GB Nvidia RTX 3050,16.0,1600.0,2560.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
870,LG,Gram 2 in 1 16 Laptop,39360000,72,13th Gen Intel Core i5 1340P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR5,256GB,SSD,Intel Iris Xe Graphics ,16.0,1600.0,2560.0,Windows 11 OS,1,8.0,256.0,75,2,0,2.0
871,LG,UltraPC 16 16U70R-G.AH76A2 Laptop,17241408,75,7th Gen AMD Ryzen 7 7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon 7 Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
872,Lenovo,Thinkbook 14 Gen 4 Laptop,12287808,62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Integrated Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
873,Dell,Inspiron 3525 D560927WIN9S Laptop,8350080,69,5th Gen AMD Ryzen 5  5500u,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
874,AXL,Vayu Book LAP01 Laptop,2494080,69,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,128GB,SSD,Intel Integrated UHD Graphics,14.1,1920.0,1080.0,Windows 11 OS,1,4.0,128.0,40,2,0,2.0
875,AXL,Vayu Book LAP02 Laptop,3070080,69,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,4.0,256.0,40,2,0,2.0
876,MSI,Modern 14 C12M-444IN Laptop,7102080,62,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",16GB,DDR4,512GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,60,2,0,2.0
877,Asus,Vivobook 14X 90NB11H2-M004D0 Laptop,12286080,69,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
878,Lenovo,S14 82TW0019IH Laptop,8830080,69,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Integrated Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
879,Lenovo,V15 G2 ALC 82KDA01YIH Laptop,6718080,69,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,DOS OS,1,8.0,512.0,75,3,0,2.0
880,Lenovo,ThinkBook 15 G3 ACL 21A4A08VIH Laptop,7966080,69,5th Gen AMD Ryzen 5 5500U,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
881,Asus,Vivobook Pro 15 M6500QF-HN741WS  Laptop,12478080,64,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
882,HP,Victus 16 7K4J6PAACJ Laptop,11134080,70,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650 ,16.1,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
883,Acer,Aspire 7 A715-76G UN.QMESI.003 Gaming Laptop,10558080,69,12th Gen Intel Core i5 12450H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
884,Dell,Alienware x14 R2 Gaming Laptop,40126080,72,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,LPDDR5,1TB,SSD,6GB NVIDIA GEFORCE RTX 4050,14.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
885,Asus,Vivobook S15 OLED 2023 S5504VA-MA554WS Laptop,17579520,66,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,1TB,SSD,Intel Integrated Iris Xe,15.6,2880.0,1620.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
886,Lenovo,Thinkpad E14 20TA00J2IG Laptop,14208000,64,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,3,16.0,512.0,75,2,0,2.0
887,Lenovo,V15 G3 Laptop,9983808,69,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
888,Lenovo,V15 G3 ‎‎82C7007SGE Laptop,6142080,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
889,Lenovo,IdeaPad 3 15ITL6 82H803HLIN Laptop,6238080,69,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,60,2,0,2.0
890,Lenovo,IdeaPad 5 15ITL05 82FG01UUIN Laptop,14378496,64,Intel Core i7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,2GB NVIDIA GeForce MX450,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
891,HP,Victus 16-d0302TX Gaming Laptop,12768000,71,11th Gen Intel Core i5 11400H ,"Hexa Core, 12 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,16.1,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
892,Dell,‎G16-7630 2023 Gaming Laptop,30105408,78,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
893,Dell,2023 ‎G16-7630 Gaming Laptop,32044608,82,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),32GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,1.0,85,4,0,2.0
894,Dell,Inspiron 7430 IC7430FD64T001ORS1 Laptop,17278080,69,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
895,HP,Omen 17-cm2003TX Gaming Laptop,32927808,79,13th Gen Intel 7 13700HX ,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,17.3,2560.0,1440.0,Windows 11 OS,1,16.0,1.0,50,4,0,2.0
896,HP,14s-dr3003TU 832T7PA Laptop,5759808,69,Intel Pentium Silver N6000,"Quad Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1366.0,768.0,Windows 11 OS,1,8.0,512.0,40,2,0,2.0
897,Lenovo,IdeaPad 3 15ITL6 82H8038WIN Laptop,6911616,69,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,60,2,0,2.0
898,Dell,Inspiron 15 3530 Laptop,8637888,69,13th Gen Intel Core i3 1305U,"5 Cores (1P + 4E), 6 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
